country,title,url,sentiment
India,"We expect policy rate to be at current level or lower for a long time: Sanjay Malhotra, Governor, RBI",https://economictimes.indiatimes.com/news/economy/policy/we-expect-policy-rate-to-be-at-current-level-or-lower-for-a-long-time-sanjay-malhotra-governor-rbi/articleshow/128923937.cms,0.557872878435019
India,"Draft income tax rules 2026: How your salaries, rental benefits and PAN disclosures could take a hit",https://www.livemint.com/money/personal-finance/draft-income-tax-rules-2026-how-your-salaries-rental-benefits-and-pan-disclosures-could-take-a-hit-11771913571806.html,0.5951438828727034
India,"We expect policy rate to be at current level or lower for a long time: Sanjay Malhotra, Governor, RBI",https://economictimes.indiatimes.com/news/economy/policy/we-expect-policy-rate-to-be-at-current-level-or-lower-for-a-long-time-sanjay-malhotra-governor-rbi/articleshow/128931599.cms,0.557872878435019
India,A Crypto Coin Is Gobbling Up U.S. Treasuries - The New York Times,https://slashdot.org/firehose.pl?op=view&amp;id=180931690,0.5545122603531089
India,"Rahul Gandhi spreading lies over India’s trade deals with US, EU; farmers fully protected: Shah",https://statetimes.in/rahul-gandhi-spreading-lies-over-indias-trade-deals-with-us-eu-farmers-fully-protected-shah/,0.5765291305384552
India,"Goldman Sachs, Franklin Templeton, and Nicki Minaj: Inside Trump’s surreal Mar-a-Lago crypto summit",https://www.coindesk.com/business/2026/02/20/goldman-sachs-franklin-templeton-and-nicki-minaj-inside-trump-s-surreal-mar-a-lago-crypto-summit,0.5588453795722004
India,Digital capex has a huge multiplier,https://www.thehindubusinessline.com/opinion/digital-capex-has-a-huge-multiplier/article70639884.ece,0.5728326755219136
India,Bank Nifty falls nearly 2% as banking stocks slide amid crude oil worries and FII outflows,https://www.thehindubusinessline.com/markets/bank-nifty-falls-nearly-2-as-banking-stocks-slide-amid-crude-oil-worries-and-fii-outflows/article70711463.ece,0.6135618890331592
India,Two rules for fraud victims. IDFC Bank shows how some cases see swift action,https://www.livemint.com/opinion/online-views/two-rules-for-fraud-victims-idfc-bank-shows-how-some-cases-see-swift-action-11772190675704.html,0.5530017788468015
India,Banks grapple with changing savings behaviour,https://www.thehindubusinessline.com/opinion/banks-grapple-with-changing-savings-behaviour/article70672248.ece,0.5621726847578756
India,India on track for $4 trillion GDP mark by FY27: CEA Nageswaran,https://www.thehindubusinessline.com/economy/india-on-track-for-4-trillion-gdp-mark-by-fy27-cea-nageswaran/article70684867.ece,0.5638670570875404
India,Achieving UPI’s ‘1-billion’ dream,https://www.thehindubusinessline.com/opinion/achieving-upis-1-billion-dream/article70644059.ece,0.5465588739710227
India,"Stock Market Highlights: Sensex plunges 1.08% to 76,034, Nifty50 drops 0.95% to 23,639: Autos, FMCG lead losses",https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-12th-march-2026/article70730790.ece,0.5760216445207507
India,Got a Rs 7 Lakh PM Mudra loan approval asking for Rs 860? You are being scammed,https://economictimes.indiatimes.com/wealth/save/got-a-rs-7-lakh-pm-mudra-loan-approval-asking-for-rs-860-you-are-being-scammed/articleshow/129150631.cms,0.518648299464293
India,"Stock Market Highlights for February 16: Sensex jumps 650.39 points to settle at 83,277.15; Nifty advances 211.65 points to 25,682.75; Nifty Auto down nearly 1%",https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-16th-february-2026/article70634974.ece,0.5178982975323905
India,Export shipment delays cloud payment flows for India’s cross-border fintechs,https://www.livemint.com/industry/export-shipment-delays-cloud-payment-flows-for-india-s-cross-border-fintechs-11773402525321.html,0.5444347678353342
India,Gold imports and India’s trade balance: Why structural reform must replace reactive policy,https://www.thehindubusinessline.com/markets/gold/gold-imports-and-indias-trade-balance-why-structural-reform-must-replace-reactive-policy/article70740450.ece,0.5968467101415876
India,A passage to India: How America’s visa chaos may spark the next tech boom in India,https://www.livemint.com/industry/india-tech-h1b-visa-fee-deep-tech-boom-11771841362168.html,0.5418720278592808
India,Gift City IFSC: All about investing for residents and NRIs,https://www.thehindubusinessline.com/portfolio/big-story/gift-city-ifsc-all-about-investing-for-residents-and-nris/article70682705.ece,0.569224741036226
India,Will Iran war impact Dubai real estate? Indian buyers monitor property prices,https://economictimes.indiatimes.com/nri/invest/will-iran-war-impact-dubai-real-estate-indian-buyers-monitor-property-prices/articleshow/129109036.cms,0.5619069577895897
India,Veon’s Jazz adds to its fintech factory,https://www.telecomtv.com/content/digital-platforms-services/veon-s-jazz-adds-to-its-fintech-factory-55043/,0.6167225525187446
India,Christine Lagarde: Interview with Wall Street Journal,https://www.ecb.europa.eu/press/inter/date/2026/html/ecb.in260221~a2c547fb40.en.html,0.6084242381506093
India,Shadows of the New World Order: Exposing the globalist plot to crush freedom,https://www.naturalnews.com/2026-02-20-exposing-the-globalist-plot-to-crush-freedom.html,0.5845633356407565
India,The BRICS Awakening: Why the dollar’s collapse is inevitable,https://www.naturalnews.com/2026-02-23-the-brics-awakening-why-dollar-collapse-inevitable.html,0.6011273010142911
India,"RBI builds secured data centre away from potential enemy strikes, seismic risk",https://www.thehindubusinessline.com/money-and-banking/rbi-builds-secured-data-centre-away-from-potential-enemy-strikes-seismic-risk/article70662825.ece,0.5404577393819662
India,"YES Bank forex card users alert! Unauthorised transactions detected, cards blocked & reissued",https://economictimes.indiatimes.com/wealth/save/yes-bank-forex-card-users-alert-unauthorised-transactions-detected-cards-blocked-reissued/articleshow/128804606.cms,0.5843859212495391
India,"OpenAI, the US government, and Persona built an identity surveillance machine",https://vmfunc.re/blog/persona/,0.5968467101415876
India,"RBI builds secured data centre away from potential enemy strikes, seismic risk",https://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-builds-secured-data-centre-away-from-potential-enemy-strikes-seismic-risk/articleshow/128670387.cms,0.5404577393819662
India,How global reporting may pull crypto bets out of the grey zone,https://www.livemint.com/money/global-reporting-crypto-digital-assets-income-tax-pmla-foreign-exchanges-data-sharing-tds-11773210628999.html,0.5668532535283288
India,OBOOK Holdings Inc. (OWLS) Debuts OwlPay Cash to Digitize the Estimated $230 Billion U.S. Outbound Remittance Economy,https://www.globenewswire.com/news-release/2026/02/17/3239269/0/en/OBOOK-Holdings-Inc-OWLS-Debuts-OwlPay-Cash-to-Digitize-the-Estimated-230-Billion-U-S-Outbound-Remittance-Economy.html,0.5241630823204192
India,"The Real Agenda Behind Venezuela, Iran & Greenland",https://www.activistpost.com/the-real-agenda-behind-venezuela-iran-greenland/,0.5613996557456551
India,"Nifty correction over? Alchemy Capital’s Alok Agarwal sees metals, PSU banks leading rally",https://economictimes.indiatimes.com/markets/expert-view/nifty-correction-over-alchemy-capitals-alok-agarwal-sees-metals-psu-banks-leading-rally/articleshow/128723378.cms,0.5343103691549772
India,Difference Between Bitcoin and Ethereum?,https://www.c-sharpcorner.com/article/difference-between-bitcoin-and-ethereum/,0.5513691858092329
India,Nigeria’s crypto boom isn’t just about technology – trust plays a role in the local gadget trade with China,https://theconversation.com/nigerias-crypto-boom-isnt-just-about-technology-trust-plays-a-role-in-the-local-gadget-trade-with-china-268319,0.5685665312443003
India,Why Multipolarity is the Deep State's Greatest Marketing Suc — Telefonorojo,https://telefonorojo.mx/multipolarity-deep-states-greatest-marketing-success,0.5725221049091413
India,Economic Digest: Nepal’s Business News in a Snap,https://english.khabarhub.com/2026/02/537216/,0.6262846414095511
